skill,problem_id,user_id,assignment_id,assistment_id,start_time,end_time,problem_type,original,correct,hint_count
Inverse Relations,833,70942,180999,833,25:36.8,25:46.0,choose_1,1,0,0
Inverse Relations,882,70942,180999,882,27:03.5,27:14.8,choose_1,1,0,0
Inverse Relations,2213,70942,180999,2213,34:15.8,33:49.7,choose_1,1,1,0
Inverse Relations,4535,70942,180999,4535,34:23.1,34:36.7,choose_1,1,0,0
Congruence,4468,70942,181010,4468,25:10.5,26:02.7,algebra,1,0,0
Inverse Relations,8718,70942,180994,8718,24:08.1,24:26.8,choose_1,1,0,0
Inverse Relations,4535,70942,181017,4535,01:31.6,01:56.2,choose_1,1,1,0
Inverse Relations,833,70943,180999,833,31:54.1,31:33.1,choose_1,1,0,0
Inverse Relations,882,70943,180999,882,32:50.2,33:42.3,choose_1,1,0,0
Inverse Relations,8718,70943,180994,8718,22:08.8,22:40.1,choose_1,1,1,0
Inverse Relations,4535,70943,181017,4535,59:59.7,00:16.1,choose_1,1,1,0
Congruence,1263,70943,180989,1263,12:08.4,12:49.7,algebra,1,1,0
Inverse Relations,8718,70944,180994,8718,14:48.2,15:15.5,choose_1,1,1,0
Inverse Relations,4535,70944,181017,4535,58:42.0,59:50.5,choose_1,1,0,0
Congruence,1263,70944,180989,1263,27:10.9,27:29.3,algebra,1,1,0
Inverse Relations,4535,70946,180999,4535,41:33.0,41:16.0,choose_1,1,0,0
Inverse Relations,8718,70946,180994,8718,21:56.6,22:02.0,choose_1,1,0,0
Inverse Relations,4535,70946,181017,4535,15:05.2,15:23.7,choose_1,1,0,0
Congruence,1263,70946,180989,1263,30:46.5,31:18.8,algebra,1,0,0
Inverse Relations,4535,70947,180999,4535,31:30.2,31:43.8,choose_1,1,0,0
Inverse Relations,882,70947,180999,882,32:19.5,33:40.8,choose_1,1,0,0
Inverse Relations,2213,70947,180999,2213,33:48.1,34:38.6,choose_1,1,1,0
Inverse Relations,833,70947,180999,833,34:10.5,34:26.1,choose_1,1,1,0
Inverse Relations,8718,70947,180994,8718,24:08.1,24:33.4,choose_1,1,0,0
Inverse Relations,4535,70947,181017,4535,42:39.8,42:46.7,choose_1,1,0,0
Congruence,1263,70947,180989,1263,17:29.3,18:14.0,algebra,1,0,0
Inverse Relations,882,70948,180999,882,16:25.4,24:16.3,choose_1,1,0,0
Inverse Relations,4535,70948,180999,4535,22:02.3,20:45.8,choose_1,1,0,0
Congruence,1263,70948,180989,1263,11:43.8,13:42.2,algebra,1,0,0
Congruence,1263,70950,181068,1263,25:56.7,25:56.8,algebra,1,0,0
Inverse Relations,8718,70950,180994,8718,17:02.7,17:21.5,choose_1,1,0,0
Inverse Relations,4535,70950,181017,4535,59:44.9,00:09.5,choose_1,1,1,0
Congruence,1263,70950,180989,1263,21:52.8,22:53.1,algebra,1,0,0
Congruence,1263,70951,181068,1263,26:45.4,27:29.8,algebra,1,0,0
Inverse Relations,8718,70951,180994,8718,10:44.6,11:06.9,choose_1,1,0,0
Inverse Relations,4535,70951,181017,4535,00:22.0,01:01.7,choose_1,1,1,0
Congruence,1263,70951,180989,1263,09:54.4,14:03.2,algebra,1,0,0
Congruence,1263,70952,180989,1263,18:48.2,20:56.5,algebra,1,0,0
Inverse Relations,833,70953,180999,833,40:19.3,41:05.9,choose_1,1,0,0
Congruence,4468,70953,181021,4468,28:55.0,29:35.0,algebra,1,0,0
Inverse Relations,4535,70953,181017,4535,32:10.8,34:22.7,choose_1,1,0,0
Congruence,1263,70953,180989,1263,13:15.6,13:43.0,algebra,1,1,0
Inverse Relations,4535,70954,181017,4535,13:21.7,13:34.3,choose_1,1,0,0
Congruence,1263,70954,180989,1263,23:12.5,23:25.9,algebra,1,1,0
Inverse Relations,8718,70955,180994,8718,14:18.1,14:26.6,choose_1,1,0,0
Inverse Relations,4535,70955,181017,4535,15:05.6,15:47.2,choose_1,1,0,0
Congruence,1263,70955,180989,1263,16:08.0,19:46.6,algebra,1,0,0
Inverse Relations,8718,70958,180994,8718,13:51.2,15:19.2,choose_1,1,1,0
Inverse Relations,4535,70958,181017,4535,14:15.3,14:22.7,choose_1,1,1,0
Congruence,1263,70958,180989,1263,08:08.0,11:13.9,algebra,1,0,0
Inverse Relations,4535,70980,180999,4535,20:53.3,27:00.2,choose_1,1,0,0
Inverse Relations,2213,70980,180999,2213,21:49.5,29:50.5,choose_1,1,0,0
Inverse Relations,882,70980,180999,882,25:19.9,25:41.7,choose_1,1,0,0
Inverse Relations,833,70980,180999,833,27:07.9,27:49.7,choose_1,1,0,0
Congruence,1263,70980,180989,1263,33:00.1,33:36.9,algebra,1,0,0
Inverse Relations,4535,70981,181017,4535,43:03.6,45:52.0,choose_1,1,1,0
Congruence,1263,70981,180989,1263,42:01.7,44:42.0,algebra,1,1,0
Congruence,1263,70982,181068,1263,52:57.8,53:02.8,algebra,1,0,0
Inverse Relations,833,70982,180999,833,56:00.2,56:07.2,choose_1,1,0,0
Inverse Relations,882,70982,180999,882,56:48.6,56:58.0,choose_1,1,0,0
Inverse Relations,8718,70982,180994,8718,36:17.0,36:24.9,choose_1,1,0,0
Congruence,1263,70982,180989,1263,32:56.4,33:24.0,algebra,1,0,0
Inverse Relations,833,70983,180999,833,15:50.0,25:44.8,choose_1,1,0,0
Inverse Relations,882,70983,180999,882,19:09.5,26:51.2,choose_1,1,0,0
Inverse Relations,2213,70983,180999,2213,42:46.4,50:08.4,choose_1,1,1,0
Inverse Relations,4535,70983,180999,4535,42:59.6,48:48.6,choose_1,1,0,0
Inverse Relations,8718,70983,180994,8718,41:30.0,41:40.7,choose_1,1,0,0
Inverse Relations,4535,70983,181017,4535,35:32.1,35:38.5,choose_1,1,1,0
Congruence,1263,70983,180989,1263,31:31.7,32:39.4,algebra,1,0,0
Congruence,1263,70984,180989,1263,55:05.5,55:08.1,algebra,1,0,0
Inverse Relations,4535,70986,181017,4535,41:17.0,41:24.6,choose_1,1,0,0
Congruence,1263,70986,180989,1263,48:22.0,48:44.5,algebra,1,0,0
Congruence,1263,70987,180989,1263,26:38.2,28:52.6,algebra,1,0,0
Inverse Relations,4535,70988,181017,4535,23:24.5,23:47.0,choose_1,1,0,0
Congruence,1263,70988,180989,1263,51:41.2,54:04.9,algebra,1,1,0
Inverse Relations,833,70989,180999,833,27:11.2,31:29.0,choose_1,1,0,0
Inverse Relations,882,70989,180999,882,33:13.9,35:08.6,choose_1,1,1,0
Congruence,1263,70989,180989,1263,45:39.8,48:42.9,algebra,1,0,0
Congruence,1263,70990,180989,1263,18:44.0,19:07.4,algebra,1,0,0
Inverse Relations,4535,70991,181017,4535,26:14.2,26:25.5,choose_1,1,1,0
Congruence,1263,70995,181068,1263,46:11.9,46:22.6,algebra,1,1,0
Inverse Relations,833,70995,180999,833,14:58.3,16:53.0,choose_1,1,0,0
Inverse Relations,882,70995,180999,882,17:39.6,17:47.4,choose_1,1,0,0
Inverse Relations,4535,70996,180999,4535,15:38.5,09:13.6,choose_1,1,0,0
Inverse Relations,882,70996,180999,882,17:01.5,17:09.1,choose_1,1,1,0
Inverse Relations,833,70996,180999,833,21:37.1,20:13.7,choose_1,1,0,0
Inverse Relations,2213,70996,180999,2213,22:55.8,15:51.0,choose_1,1,0,0
Congruence,1263,70997,181068,1263,42:08.7,42:47.3,algebra,1,0,0
Inverse Relations,4535,70997,180999,4535,45:06.7,44:47.5,choose_1,1,0,0
Inverse Relations,882,70997,180999,882,45:09.7,45:30.4,choose_1,1,1,0
Inverse Relations,833,70997,180999,833,45:31.7,46:20.3,choose_1,1,0,0
Inverse Relations,2213,70997,180999,2213,46:56.8,47:27.7,choose_1,1,0,0
Congruence,4468,70997,181010,4468,45:46.1,46:59.5,algebra,1,0,0
Inverse Relations,8718,70997,180994,8718,51:29.3,53:40.9,choose_1,1,0,0
Inverse Relations,4535,70997,181017,4535,31:12.0,31:33.4,choose_1,1,0,0
Congruence,1263,70997,180989,1263,20:42.7,21:10.1,algebra,1,0,0
Inverse Relations,4535,70998,180999,4535,45:21.9,45:36.8,choose_1,1,0,0
Inverse Relations,882,70998,180999,882,45:46.5,45:24.9,choose_1,1,1,0
Inverse Relations,833,70998,180999,833,46:11.3,46:20.1,choose_1,1,0,0
Inverse Relations,2213,70998,180999,2213,46:58.1,46:42.5,choose_1,1,0,0
Inverse Relations,8718,70998,180994,8718,39:10.9,40:13.2,choose_1,1,1,0
Congruence,1263,70999,181068,1263,45:04.3,45:17.1,algebra,1,0,0
Inverse Relations,4535,70999,180999,4535,29:49.7,23:03.8,choose_1,1,0,0
Inverse Relations,882,70999,180999,882,30:39.8,30:52.2,choose_1,1,0,0
Inverse Relations,833,70999,180999,833,31:23.5,24:16.4,choose_1,1,0,0
Inverse Relations,2213,70999,180999,2213,31:52.3,30:22.4,choose_1,1,0,0
Congruence,4468,70999,181010,4468,32:19.2,38:04.4,algebra,1,0,0
Congruence,34333,70999,181053,26517,46:23.0,39:20.6,choose_1,1,0,0
Congruence,33736,70999,181053,26291,46:45.1,45:16.8,choose_1,1,0,0
Inverse Relations,8718,70999,180994,8718,32:32.3,32:37.6,choose_1,1,0,0
Inverse Relations,4535,70999,181017,4535,26:35.2,26:37.1,choose_1,1,0,0
Congruence,1263,70999,180989,1263,22:18.2,24:43.4,algebra,1,0,0
Inverse Relations,4535,71001,180999,4535,30:50.0,29:48.7,choose_1,1,0,0
Inverse Relations,833,71001,180999,833,34:24.8,33:02.9,choose_1,1,0,0
Inverse Relations,8718,71001,180994,8718,36:30.0,36:42.5,choose_1,1,0,0
Congruence,1263,71001,180989,1263,26:20.2,26:40.6,algebra,1,1,0
Inverse Relations,882,71004,180999,882,20:02.2,28:19.5,choose_1,1,0,0
Inverse Relations,833,71004,180999,833,22:28.4,30:20.1,choose_1,1,0,0
Inverse Relations,4535,71004,180999,4535,22:44.9,19:54.6,choose_1,1,1,0
Inverse Relations,2213,71004,180999,2213,31:40.3,31:42.0,choose_1,1,1,0
Inverse Relations,4535,71004,181017,4535,14:55.1,15:43.7,choose_1,1,1,0
Congruence,1263,71004,180989,1263,22:42.2,33:12.5,algebra,1,1,0
Inverse Relations,4535,71005,180999,4535,42:56.9,41:40.5,choose_1,1,0,0
Congruence,1263,71005,180989,1263,34:49.4,43:09.2,algebra,1,0,0
Inverse Relations,8718,71006,180994,8718,49:12.6,49:56.9,choose_1,1,0,0
Inverse Relations,4535,71006,181017,4535,33:07.1,33:13.8,choose_1,1,0,0
Congruence,1263,71006,180989,1263,19:42.9,20:20.3,algebra,1,0,0
Inverse Relations,4535,71007,181017,4535,36:19.6,37:27.9,choose_1,1,1,0
Congruence,1263,71007,180989,1263,33:15.1,33:40.6,algebra,1,1,0
Congruence,1263,71009,180989,1263,38:28.5,39:07.8,algebra,1,0,0
Congruence,1263,71009,181068,1263,40:52.7,41:49.7,algebra,1,0,0
Inverse Relations,833,71009,180999,833,35:50.9,42:45.5,choose_1,1,0,0
Inverse Relations,4535,71009,180999,4535,39:47.1,42:14.7,choose_1,1,0,0
Inverse Relations,4535,71009,181017,4535,16:48.6,17:36.3,choose_1,1,1,0
Congruence,1263,71010,181068,1263,32:05.2,33:18.0,algebra,1,0,0
Inverse Relations,4535,71010,180999,4535,47:38.4,49:38.4,choose_1,1,0,0
Inverse Relations,882,71010,180999,882,50:01.7,51:15.9,choose_1,1,1,0
Inverse Relations,833,71010,180999,833,51:32.7,52:54.8,choose_1,1,1,0
Inverse Relations,2213,71010,180999,2213,53:41.1,54:11.9,choose_1,1,0,0
Inverse Relations,8718,71010,180994,8718,23:08.9,23:55.3,choose_1,1,1,0
Inverse Relations,4535,71010,181017,4535,22:25.6,22:45.0,choose_1,1,1,0
Congruence,1263,71010,180989,1263,26:09.4,31:50.8,algebra,1,0,0
Congruence,1263,71011,181068,1263,31:07.7,31:44.3,algebra,1,1,0
Inverse Relations,4535,71011,180999,4535,54:55.2,03:23.2,choose_1,1,0,0
Inverse Relations,882,71011,180999,882,59:03.1,59:25.7,choose_1,1,0,0
Inverse Relations,2213,71011,180999,2213,11:21.9,13:17.7,choose_1,1,1,0
Inverse Relations,833,71011,180999,833,12:35.0,12:53.5,choose_1,1,1,0
Inverse Relations,8718,71011,180994,8718,24:35.8,24:37.0,choose_1,1,0,0
Congruence,1263,71011,180989,1263,25:54.4,28:51.8,algebra,1,0,0
Inverse Relations,833,71012,180999,833,25:09.7,27:16.3,choose_1,1,0,0
Inverse Relations,833,71013,180999,833,11:53.4,12:01.9,choose_1,1,0,0
Inverse Relations,882,71013,180999,882,12:46.6,13:23.8,choose_1,1,0,0
Inverse Relations,4535,71013,180999,4535,14:14.5,14:39.0,choose_1,1,0,0
Inverse Relations,2213,71013,180999,2213,15:17.6,15:22.2,choose_1,1,0,0
Inverse Relations,8718,71013,180994,8718,23:45.6,24:26.6,choose_1,1,0,0
Congruence,1263,71013,180989,1263,15:27.0,19:25.4,algebra,1,0,0
Inverse Relations,8718,71014,180994,8718,47:20.0,47:32.2,choose_1,1,1,0
Congruence,1263,71014,180989,1263,36:26.2,44:27.7,algebra,1,0,0
Congruence,1263,71015,181068,1263,34:24.9,34:57.8,algebra,1,0,0
Inverse Relations,882,71015,180999,882,49:28.3,49:48.3,choose_1,1,0,0
Inverse Relations,833,71015,180999,833,50:20.7,50:45.8,choose_1,1,1,0
Inverse Relations,4535,71015,180999,4535,51:01.5,51:32.0,choose_1,1,1,0
Inverse Relations,2213,71015,180999,2213,51:40.8,51:58.5,choose_1,1,1,0
Inverse Relations,8718,71015,180994,8718,33:25.5,34:13.8,choose_1,1,1,0
Inverse Relations,4535,71015,181017,4535,29:55.6,30:09.6,choose_1,1,0,0
Congruence,1263,71015,180989,1263,31:41.5,32:14.9,algebra,1,0,0
Congruence,1263,71016,181068,1263,38:46.4,39:12.7,algebra,1,0,0
Inverse Relations,882,71016,180999,882,49:10.6,49:37.8,choose_1,1,0,0
Inverse Relations,833,71016,180999,833,50:05.8,50:17.8,choose_1,1,0,0
Inverse Relations,2213,71016,180999,2213,50:41.9,51:29.2,choose_1,1,1,0
Inverse Relations,4535,71016,180999,4535,50:51.3,51:02.1,choose_1,1,1,0
Inverse Relations,8718,71016,180994,8718,30:47.2,31:04.7,choose_1,1,1,0
Congruence,1263,71016,180989,1263,20:04.6,24:24.0,algebra,1,0,0
Congruence,1263,71017,181068,1263,24:08.7,26:50.6,algebra,1,0,0
Inverse Relations,882,71017,180999,882,50:09.6,51:16.9,choose_1,1,0,0
Inverse Relations,833,71017,180999,833,50:59.9,52:22.3,choose_1,1,0,0
Inverse Relations,4535,71017,180999,4535,52:42.3,53:43.8,choose_1,1,0,0
Inverse Relations,2213,71017,180999,2213,54:30.8,55:35.3,choose_1,1,1,0
Inverse Relations,4535,71017,181017,4535,15:08.4,16:58.7,choose_1,1,0,0
Congruence,1263,71017,180989,1263,21:12.6,22:03.3,algebra,1,0,0
Inverse Relations,8718,71018,180994,8718,31:09.2,31:40.0,choose_1,1,0,0
Inverse Relations,4535,71018,181017,4535,15:38.8,15:58.4,choose_1,1,0,0
Congruence,1263,71018,180989,1263,34:16.7,36:16.6,algebra,1,0,0
Congruence,1263,71019,181068,1263,23:38.3,24:54.9,algebra,1,0,0
Inverse Relations,833,71019,180999,833,03:46.7,11:58.4,choose_1,1,0,0
Inverse Relations,4535,71019,180999,4535,07:00.4,10:03.4,choose_1,1,0,0
Inverse Relations,2213,71019,180999,2213,16:57.4,18:12.1,choose_1,1,1,0
Inverse Relations,882,71019,180999,882,25:37.0,21:10.1,choose_1,1,0,0
Inverse Relations,8718,71019,180994,8718,36:04.6,36:59.8,choose_1,1,1,0
Inverse Relations,4535,71019,181017,4535,13:49.2,14:31.2,choose_1,1,0,0
Congruence,1263,71019,180989,1263,35:29.9,38:11.4,algebra,1,0,0
Inverse Relations,882,71020,180999,882,13:17.4,15:45.1,choose_1,1,1,0
Inverse Relations,4535,71020,180999,4535,13:46.2,14:01.8,choose_1,1,0,0
Inverse Relations,833,71020,180999,833,15:55.6,14:45.6,choose_1,1,1,0
Inverse Relations,2213,71020,180999,2213,16:20.1,16:45.8,choose_1,1,0,0
Inverse Relations,8718,71020,180994,8718,44:05.9,44:21.2,choose_1,1,1,0
Congruence,1263,71021,181068,1263,29:07.0,29:16.8,algebra,1,0,0
Inverse Relations,4535,71021,180999,4535,45:27.5,45:45.8,choose_1,1,0,0
Inverse Relations,882,71021,180999,882,47:12.1,47:35.3,choose_1,1,0,0
Inverse Relations,833,71021,180999,833,47:35.6,48:14.2,choose_1,1,0,0
Inverse Relations,2213,71021,180999,2213,49:45.6,50:08.4,choose_1,1,0,0
Inverse Relations,8718,71021,180994,8718,35:48.0,36:06.3,choose_1,1,1,0
Congruence,1263,71021,180989,1263,16:31.1,17:19.9,algebra,1,0,0
Congruence,1263,71022,181068,1263,30:48.2,31:18.9,algebra,1,0,0
Inverse Relations,882,71022,180999,882,06:10.0,14:12.2,choose_1,1,0,0
Inverse Relations,4535,71022,180999,4535,10:27.6,11:28.2,choose_1,1,1,0
Inverse Relations,833,71022,180999,833,13:34.3,14:02.8,choose_1,1,1,0
Inverse Relations,2213,71022,180999,2213,15:37.4,11:01.8,choose_1,1,0,0
Inverse Relations,4535,71022,181017,4535,12:51.7,13:08.3,choose_1,1,1,0
Congruence,1263,71022,180989,1263,22:15.0,25:34.4,algebra,1,0,0
Congruence,1263,71023,181068,1263,19:51.5,20:27.2,algebra,1,0,0
Inverse Relations,882,71023,180999,882,09:22.1,11:16.7,choose_1,1,0,0
Inverse Relations,833,71023,180999,833,11:15.5,14:06.5,choose_1,1,0,0
Inverse Relations,4535,71023,180999,4535,15:19.5,08:30.9,choose_1,1,1,0
Inverse Relations,2213,71023,180999,2213,15:43.8,16:53.4,choose_1,1,0,0
Inverse Relations,8718,71023,180994,8718,38:52.6,38:57.1,choose_1,1,0,0
Congruence,1263,71023,180989,1263,28:41.0,30:05.6,algebra,1,1,0
Inverse Relations,833,71024,180999,833,10:58.3,13:19.0,choose_1,1,0,0
Inverse Relations,882,71024,180999,882,12:39.7,14:43.9,choose_1,1,0,0
Inverse Relations,4535,71024,180999,4535,33:16.5,35:40.2,choose_1,1,1,0
Inverse Relations,2213,71024,180999,2213,34:13.0,34:48.7,choose_1,1,1,0
Inverse Relations,8718,71024,180994,8718,22:58.2,23:39.8,choose_1,1,0,0
Inverse Relations,4535,71024,181017,4535,30:47.1,32:05.6,choose_1,1,1,0
Congruence,1263,71024,180989,1263,09:44.9,13:19.0,algebra,1,0,0
Congruence,1263,71025,180989,1263,54:08.4,04:00.9,algebra,1,0,0
Congruence,1263,71025,181068,1263,31:57.0,32:29.1,algebra,1,1,0
Inverse Relations,4535,71025,180999,4535,18:11.7,18:03.7,choose_1,1,1,0
Inverse Relations,833,71025,180999,833,20:17.3,20:58.0,choose_1,1,1,0
Inverse Relations,2213,71025,180999,2213,30:42.8,31:16.6,choose_1,1,0,0
Inverse Relations,882,71025,180999,882,31:13.0,33:26.9,choose_1,1,0,0
Inverse Relations,8718,71025,180994,8718,35:08.2,35:20.7,choose_1,1,0,0
Congruence,1263,71026,181068,1263,25:05.6,25:36.3,algebra,1,0,0
Inverse Relations,4535,71026,180999,4535,51:54.9,52:13.6,choose_1,1,0,0
Inverse Relations,882,71026,180999,882,53:18.2,53:30.4,choose_1,1,0,0
Inverse Relations,833,71026,180999,833,57:05.9,04:30.0,choose_1,1,0,0
Inverse Relations,2213,71026,180999,2213,05:02.8,05:11.5,choose_1,1,1,0
Inverse Relations,8718,71026,180994,8718,28:03.6,30:18.0,choose_1,1,1,0
Inverse Relations,4535,71026,181017,4535,35:06.7,40:06.3,choose_1,1,1,0
Congruence,1263,71026,180989,1263,33:27.0,33:51.4,algebra,1,1,0
Inverse Relations,833,71027,180999,833,10:31.8,12:24.3,choose_1,1,0,0
Inverse Relations,4535,71027,180999,4535,10:35.0,10:54.7,choose_1,1,0,0
Inverse Relations,882,71027,180999,882,11:54.6,10:31.3,choose_1,1,1,0
Inverse Relations,2213,71027,180999,2213,12:34.2,05:39.7,choose_1,1,0,0
Inverse Relations,8718,71027,180994,8718,22:31.7,22:43.0,choose_1,1,1,0
Inverse Relations,4535,71027,181017,4535,14:01.4,14:18.8,choose_1,1,1,0
Congruence,1263,71027,180989,1263,22:46.9,23:50.0,algebra,1,0,0
Congruence,4468,71027,181010,4468,39:55.9,40:02.5,algebra,1,0,0
Congruence,1263,71028,181068,1263,33:27.6,34:05.2,algebra,1,0,0
Inverse Relations,833,71028,180999,833,50:13.4,51:04.4,choose_1,1,0,0
Inverse Relations,882,71028,180999,882,52:03.3,53:39.1,choose_1,1,1,0
Inverse Relations,8718,71028,180994,8718,46:15.4,47:19.9,choose_1,1,0,0
Congruence,1263,71028,180989,1263,21:27.0,22:36.4,algebra,1,0,0
Congruence,1263,71029,181068,1263,29:16.3,31:22.6,algebra,1,0,0
Inverse Relations,8718,71029,180994,8718,33:46.6,34:17.3,choose_1,1,0,0
Congruence,1263,71029,180989,1263,25:10.8,30:00.5,algebra,1,1,0
Congruence,1263,71030,181068,1263,32:36.2,34:08.9,algebra,1,0,0
Inverse Relations,8718,71030,180994,8718,30:03.5,30:21.9,choose_1,1,1,0
Inverse Relations,4535,71030,181017,4535,36:30.2,37:41.8,choose_1,1,0,0
Congruence,1263,71030,180989,1263,38:48.8,39:35.3,algebra,1,1,0
Inverse Relations,4535,71031,180999,4535,05:06.7,06:18.3,choose_1,1,0,0
Inverse Relations,833,71031,180999,833,07:06.3,01:14.7,choose_1,1,0,0
Inverse Relations,882,71031,180999,882,15:06.0,17:04.2,choose_1,1,0,0
Inverse Relations,2213,71031,180999,2213,15:48.0,16:37.6,choose_1,1,1,0
Inverse Relations,8718,71031,180994,8718,28:31.6,29:52.0,choose_1,1,1,0
Congruence,1263,71031,180989,1263,30:45.9,36:01.8,algebra,1,0,0
Box and Whisker,36843,71112,175998,27833,44:26.2,45:01.9,algebra,1,1,0
Box and Whisker,28915,71112,175946,24733,16:52.1,19:01.7,fill_in_1,1,1,0
Box and Whisker,28913,71112,175946,24731,19:04.4,26:11.7,choose_1,1,1,0
Box and Whisker,28916,71112,175946,24734,27:54.2,28:31.2,fill_in_1,1,1,0
Inverse Relations,833,71112,175901,833,04:34.8,05:30.5,choose_1,1,0,0
Box and Whisker,36843,71159,175999,27833,44:39.1,45:16.4,algebra,1,1,0
Box and Whisker,36843,71167,175998,27833,28:34.3,30:05.8,algebra,1,1,0
Box and Whisker,28913,71167,175946,24731,26:48.4,29:18.4,choose_1,1,0,0
Box and Whisker,28916,71167,175946,24734,33:23.1,34:19.1,fill_in_1,1,0,0
Box and Whisker,28915,71167,175946,24733,35:46.7,36:41.5,fill_in_1,1,1,0
Box and Whisker,36843,71201,176528,27833,52:36.7,53:52.6,algebra,1,0,0
Congruence,4468,71272,176261,4468,20:23.4,22:13.5,algebra,1,0,0
Inverse Relations,8718,71272,176245,8718,35:58.7,36:54.1,choose_1,1,1,0
Congruence,1263,71272,176240,1263,45:09.3,46:29.6,algebra,1,0,0
Inverse Relations,882,71273,176250,882,34:19.5,34:32.1,choose_1,1,1,0
Inverse Relations,833,71273,176250,833,34:25.0,34:33.5,choose_1,1,1,0
Inverse Relations,4535,71273,176250,4535,34:43.8,34:49.6,choose_1,1,1,0
Inverse Relations,2213,71273,176250,2213,34:52.1,35:06.1,choose_1,1,0,0
Congruence,4468,71273,176261,4468,46:57.0,47:33.9,algebra,1,0,0
Congruence,1263,71273,176240,1263,37:04.9,38:08.4,algebra,1,0,0
Congruence,1263,71273,176319,1263,45:17.2,45:25.8,algebra,1,0,0
Congruence,1263,71274,176240,1263,44:25.4,50:57.4,algebra,1,0,0
Congruence,1263,71274,226395,1263,17:43.9,18:18.9,algebra,1,0,0
Box and Whisker,36843,71275,176528,27833,40:29.5,40:42.0,algebra,1,1,0
Box and Whisker,36843,71275,176529,27833,33:21.0,33:27.6,algebra,1,1,0
Inverse Relations,882,71275,176451,882,43:48.7,44:32.1,choose_1,1,1,0
Inverse Relations,833,71275,176451,833,44:33.5,45:21.3,choose_1,1,1,0
Inverse Relations,2213,71275,176451,2213,51:33.5,51:49.2,choose_1,1,1,0
Box and Whisker,36843,71276,176528,27833,34:53.5,35:13.3,algebra,1,1,0
Congruence,4468,71621,175337,4468,43:38.9,44:34.0,algebra,1,1,0
Congruence,34333,71621,175413,26517,54:28.5,54:53.7,choose_1,1,0,0
Congruence,33736,71621,175413,26291,54:55.9,55:30.2,choose_1,1,1,0
Congruence,33746,71621,175413,26292,55:30.8,56:22.2,choose_1,1,1,0
Congruence,33654,71621,175413,26272,56:23.6,56:54.0,choose_1,1,0,0
Congruence,4468,71621,175335,4468,41:29.9,43:21.7,algebra,1,0,0
Congruence,40345,71740,206843,28851,26:17.0,27:33.3,algebra,1,1,0
Congruence,40345,71740,206899,28851,08:41.6,10:53.9,algebra,1,1,0
Congruence,71793,71740,222898,41111,35:58.4,36:07.7,algebra,1,1,0
Inverse Relations,8718,71777,177205,8718,32:36.9,33:09.4,choose_1,1,1,0
Congruence,1263,71778,177200,1263,31:39.7,33:14.2,algebra,1,0,0
Congruence,1263,71799,177200,1263,40:56.6,42:17.8,algebra,1,0,0
Congruence,1263,71799,177279,1263,43:51.4,44:26.3,algebra,1,0,0
Congruence,1263,71800,177200,1263,24:01.5,26:57.0,algebra,1,0,0
Congruence,1263,71800,177279,1263,51:42.6,53:27.3,algebra,1,0,0
Congruence,71767,71807,222898,41085,40:06.1,40:14.4,algebra,1,1,0
Congruence,1263,71807,11816,1263,36:24.7,37:13.2,algebra,1,0,0
Congruence,40345,71807,206899,28851,17:35.0,17:56.3,algebra,1,1,0
Congruence,40345,71809,206899,28851,38:36.3,39:43.4,algebra,1,1,0
Congruence,40345,71810,206843,28851,27:48.5,28:21.3,algebra,1,1,0
Congruence,40345,71810,206899,28851,46:07.7,46:46.1,algebra,1,1,0
Congruence,71777,71810,222898,41095,34:00.6,34:04.9,algebra,1,1,0
Congruence,71793,71824,222898,41111,08:13.0,08:33.4,algebra,1,1,0
Area Irregular Figure,77440,71824,232370,43124,24:52.4,28:01.6,algebra,1,0,0
Area Irregular Figure,77468,71824,232370,43131,32:21.1,33:30.6,algebra,1,0,0
Box and Whisker,51402,71826,220674,33117,40:12.3,41:28.7,algebra,1,0,1
Box and Whisker,51441,71826,220674,33156,41:31.0,41:39.5,algebra,1,1,0
Box and Whisker,51456,71826,220674,33171,41:41.0,42:09.0,algebra,1,0,1
Box and Whisker,51440,71826,220674,33155,42:10.3,42:21.8,algebra,1,1,0
Box and Whisker,51481,71826,220674,33196,42:52.4,43:09.0,algebra,1,1,0
Congruence,71795,71829,222898,41113,43:23.8,43:44.7,algebra,1,1,0
Congruence,71787,71872,222898,41105,11:31.2,11:38.0,algebra,1,1,0
Congruence,40345,71872,206899,28851,21:54.1,23:52.2,algebra,1,1,0
Area Irregular Figure,77440,71872,232370,43124,54:01.2,57:17.5,algebra,1,0,0
Area Irregular Figure,77468,71872,232370,43131,05:55.1,07:38.8,algebra,1,0,0
Area Irregular Figure,77528,71872,232370,43146,08:21.4,09:01.3,algebra,1,0,0
Area Irregular Figure,77444,71872,232370,43125,09:53.8,11:55.9,algebra,1,0,0
Area Irregular Figure,77524,71872,232370,43145,12:21.6,12:35.0,algebra,1,0,0
Area Irregular Figure,77520,71872,232370,43144,13:28.0,15:49.2,algebra,1,1,0
Area Irregular Figure,77452,71872,232370,43127,15:53.6,17:26.1,algebra,1,0,0
Area Irregular Figure,77472,71872,232370,43132,30:15.7,31:04.6,algebra,1,0,0
Area Irregular Figure,77460,71872,232370,43129,32:20.5,36:06.8,algebra,1,0,0
Area Irregular Figure,77516,71872,232370,43143,37:30.1,37:44.6,algebra,1,0,0
